stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"MOBIITI:Quay:66652","10375A","Cosec",,44.979946,-1.074546,,,0,"MOBIITI:StopPlace:44436",,2,,
"MOBIITI:Quay:66651","11680B","Le Huga",,45.005417,-1.169187,,,0,"MOBIITI:StopPlace:44435",,2,,
"MOBIITI:Quay:67501","11156A","Rue du Port du Betey",,44.738037,-1.090642,,,0,"MOBIITI:StopPlace:45223",,2,,
"MOBIITI:Quay:66654","12027A","Louens",,44.944897,-0.691324,,,0,"MOBIITI:StopPlace:44437",,2,,
"MOBIITI:Quay:67500","11160A","Le Mauret",,44.732155,-1.07918,,,0,"MOBIITI:StopPlace:45222",,2,,
"MOBIITI:Quay:66653","10375B","Cosec",,44.979946,-1.074546,,,0,"MOBIITI:StopPlace:44436",,2,,
"MOBIITI:Quay:67503","10681A","Lillet",,44.591892,-0.898554,,,0,"MOBIITI:StopPlace:45225",,2,,
"MOBIITI:Quay:66656","10508A","Genissan",,44.954933,-0.67531,,,0,"MOBIITI:StopPlace:44439",,2,,
"MOBIITI:Quay:67502","11152A","La Petite Poste",,44.734493,-1.083726,,,0,"MOBIITI:StopPlace:45224",,2,,
"MOBIITI:Quay:66655","13328A","Rue F. Mauriac",,44.944996,-0.689284,,,0,"MOBIITI:StopPlace:44438",,2,,
"MOBIITI:Quay:67505","11219A","Cimetiere",,44.679,-1.009163,,,0,"MOBIITI:StopPlace:45227",,2,,
"MOBIITI:Quay:66658","10511A","Les Airials",,44.946175,-0.655031,,,0,"MOBIITI:StopPlace:44441",,2,,
"MOBIITI:Quay:67504","11218A","Mairie",,44.684315,-1.016481,,,0,"MOBIITI:StopPlace:45226",,2,,
"MOBIITI:Quay:66657","10514A","Senejac",,44.962715,-0.688876,,,0,"MOBIITI:StopPlace:44440",,2,,
"MOBIITI:Quay:67506","11220A","Av. de Certes",,44.688293,-1.019725,,,0,"MOBIITI:StopPlace:45228",,2,,
"MOBIITI:Quay:66659","12025A","Mairie",,44.955406,-0.670747,,,0,"MOBIITI:StopPlace:44442",,2,,
"MOBIITI:Quay:67509","11281A","Caserne des Pompiers",,44.64626,-0.982868,,,0,"MOBIITI:StopPlace:45231",,2,,
"MOBIITI:Quay:67508","21995A","Av. de la Liberation",,44.605396,-0.933983,,,0,"MOBIITI:StopPlace:45230",,2,,
"MOBIITI:Quay:65790","11779B","Gare Routiere","",44.91487,-0.237262,,,0,"MOBIITI:StopPlace:43746",,2,,
"MOBIITI:Quay:65793","11784A","Crs des Girondins","",44.911415,-0.244755,,,0,"MOBIITI:StopPlace:56407",,2,,
"MOBIITI:Quay:66641","11677A","Chem. des Bainasses",,45.004234,-1.127738,,,0,"MOBIITI:StopPlace:44429",,2,,
"MOBIITI:Quay:65794","11784B","Crs des Girondins","",44.911247,-0.242743,,,0,"MOBIITI:StopPlace:56407",,2,,
"MOBIITI:Quay:66640","11672B","Le Moutchic",,45.00249,-1.135125,,,0,"MOBIITI:StopPlace:44428",,2,,
"MOBIITI:Quay:66643","11676A","Ocean",,45.001194,-1.195874,,,0,"MOBIITI:StopPlace:44430",,2,,
"MOBIITI:Quay:65795","12380B","La Poste",,44.913357,-0.395241,,,0,"MOBIITI:StopPlace:43749",,2,,
"MOBIITI:Quay:65796","12380A","La Poste",,44.913216,-0.395638,,,0,"MOBIITI:StopPlace:43749",,2,,
"MOBIITI:Quay:66642","11677B","Chem. des Bainasses",,45.004364,-1.127137,,,0,"MOBIITI:StopPlace:44429",,2,,
"MOBIITI:Quay:65797","12302A","Bourg",,44.917183,-0.428819,,,0,"MOBIITI:StopPlace:43750",,2,,
"MOBIITI:Quay:66645","11673B","Marie Curie",,45.002483,-1.186322,,,0,"MOBIITI:StopPlace:44431",,2,,
"MOBIITI:Quay:66644","11673A","Marie Curie",,45.00258,-1.186289,,,0,"MOBIITI:StopPlace:44431",,2,,
"MOBIITI:Quay:65798","12302B","Bourg",,44.91722,-0.428837,,,0,"MOBIITI:StopPlace:43750",,2,,
"MOBIITI:Quay:65799","12300A","Jean Videau",,44.91947,-0.439366,,,0,"MOBIITI:StopPlace:43751",,2,,
"MOBIITI:Quay:66647","11674B","La Cousteyre",,44.988075,-1.082861,,,0,"MOBIITI:StopPlace:44432",,2,,
"MOBIITI:Quay:66646","11674A","La Cousteyre",,44.988075,-1.082725,,,0,"MOBIITI:StopPlace:44432",,2,,
"MOBIITI:Quay:66649","11678A","Pitrot",,45.00771,-1.112822,,,0,"MOBIITI:StopPlace:44434",,2,,
"MOBIITI:Quay:66648","11679A","Marina Talaris",,44.9964,-1.088024,,,0,"MOBIITI:StopPlace:44433",,2,,
"MOBIITI:Quay:65780","21643B","Le Marquisat",,44.90333,-0.483913,,,0,"MOBIITI:StopPlace:43741",,2,,
"MOBIITI:Quay:65781","12396B","Les Places",,44.90243,-0.490872,,,0,"MOBIITI:StopPlace:43742",,2,,
"MOBIITI:Quay:65782","12396A","Les Places",,44.90312,-0.490058,,,0,"MOBIITI:StopPlace:43742",,2,,
"MOBIITI:Quay:66630","12481A","Sautuges",,44.877655,-0.936321,,,0,"MOBIITI:StopPlace:44423",,2,,
"MOBIITI:Quay:65783","17215A","L'Argentiere",,44.91721,-0.476572,,,0,"MOBIITI:StopPlace:43743",,2,,
"MOBIITI:Quay:65784","17215B","L'Argentiere",,44.917137,-0.476567,,,0,"MOBIITI:StopPlace:43743",,2,,
"MOBIITI:Quay:66632","18961A","Groupe Scolaire",,44.87849,-0.981446,,,0,"MOBIITI:StopPlace:44424",,2,,
"MOBIITI:Quay:65785","17216B","Loume",,44.912716,-0.475172,,,0,"MOBIITI:StopPlace:43744",,2,,
"MOBIITI:Quay:66631","12481B","Sautuges",,44.877357,-0.935475,,,0,"MOBIITI:StopPlace:44423",,2,,
"MOBIITI:Quay:65786","17216A","Loume",,44.91217,-0.47478,,,0,"MOBIITI:StopPlace:43744",,2,,
"MOBIITI:Quay:66634","12333A","Coll. Hastignan",,44.893734,-0.7454,,,0,"MOBIITI:StopPlace:45543",,2,,
"MOBIITI:Quay:65787","12574B","Bourg",,44.880314,-0.461331,,,0,"MOBIITI:StopPlace:43745",,2,,
"MOBIITI:Quay:66633","12333B","Coll. Hastignan",,44.893734,-0.7454,,,0,"MOBIITI:StopPlace:45543",,2,,
"MOBIITI:Quay:65788","12574A","Bourg",,44.880745,-0.462045,,,0,"MOBIITI:StopPlace:43745",,2,,
"MOBIITI:Quay:66636","13312B","Coll. F. Mauriac","",44.894325,-0.709187,,,0,"MOBIITI:StopPlace:46627",,2,,
"MOBIITI:Quay:65789","11779A","Gare Routiere","",44.91487,-0.237262,,,0,"MOBIITI:StopPlace:43746",,2,,
"MOBIITI:Quay:66635","13312A","Coll. F. Mauriac","",44.894325,-0.709187,,,0,"MOBIITI:StopPlace:46627",,2,,
"MOBIITI:Quay:66638","11065A","Salle des Fetes",,44.920963,-0.987655,,,0,"MOBIITI:StopPlace:44427",,2,,
"MOBIITI:Quay:66637","11065B","Salle des Fetes",,44.92077,-0.987565,,,0,"MOBIITI:StopPlace:44427",,2,,
"MOBIITI:Quay:66639","11672A","Le Moutchic",,45.00257,-1.135198,,,0,"MOBIITI:StopPlace:44428",,2,,
"MOBIITI:Quay:66619","12271A","Rue Dauphine",,44.81271,-0.744967,,,0,"MOBIITI:StopPlace:44417",,2,,
"MOBIITI:Quay:65770","11660B","Maucaillou","",44.92061,-0.369918,,,0,"MOBIITI:StopPlace:56508",,2,,
"MOBIITI:Quay:65771","11660A","Maucaillou","",44.92024,-0.370857,,,0,"MOBIITI:StopPlace:56508",,2,,
"MOBIITI:Quay:65772","20013A","Maurel",,44.907093,-0.475205,,,0,"MOBIITI:StopPlace:43736",,2,,
"MOBIITI:Quay:65773","20013B","Maurel",,44.907547,-0.474748,,,0,"MOBIITI:StopPlace:43736",,2,,
"MOBIITI:Quay:66621","20654B","Chem. de la Rue",,44.92483,-0.832801,,,0,"MOBIITI:StopPlace:44418",,2,,
"MOBIITI:Quay:65774","20014A","Centre",,44.908432,-0.471339,,,0,"MOBIITI:StopPlace:43737",,2,,
"MOBIITI:Quay:66620","20654A","Chem. de la Rue",,44.92483,-0.832801,,,0,"MOBIITI:StopPlace:44418",,2,,
"MOBIITI:Quay:65775","20014B","Centre",,44.908245,-0.471995,,,0,"MOBIITI:StopPlace:43737",,2,,
"MOBIITI:Quay:66623","12407B","Bourg",,44.937653,-0.82745,,,0,"MOBIITI:StopPlace:44419",,2,,
"MOBIITI:Quay:65776","11664A","Eglise","",44.920887,-0.365737,,,0,"MOBIITI:StopPlace:56509",,2,,
"MOBIITI:Quay:66622","12407A","Bourg",,44.938213,-0.828558,,,0,"MOBIITI:StopPlace:44419",,2,,
"MOBIITI:Quay:65777","11663A","Ecoles",,44.919567,-0.358678,,,0,"MOBIITI:StopPlace:56515",,2,,
"MOBIITI:Quay:66625","21489B","Eglise",,44.936634,-0.829986,,,0,"MOBIITI:StopPlace:44420",,2,,
"MOBIITI:Quay:65778","11662A","Le Pin",,44.917065,-0.348954,,,0,"MOBIITI:StopPlace:56506",,2,,
"MOBIITI:Quay:66624","21489A","Eglise",,44.936634,-0.829986,,,0,"MOBIITI:StopPlace:44420",,2,,
"MOBIITI:Quay:65779","21643A","Le Marquisat",,44.90303,-0.48408,,,0,"MOBIITI:StopPlace:43741",,2,,
"MOBIITI:Quay:66627","12398A","Bourg",,44.96578,-0.885348,,,0,"MOBIITI:StopPlace:44421",,2,,
"MOBIITI:Quay:66626","12398B","Bourg",,44.96578,-0.885348,,,0,"MOBIITI:StopPlace:44421",,2,,
"MOBIITI:Quay:66629","12727A","Lyc. Sud Medoc",,44.90547,-0.714686,,,0,"MOBIITI:StopPlace:46431",,2,,
"MOBIITI:Quay:66628","12727B","Lyc. Sud Medoc",,44.90547,-0.714686,,,0,"MOBIITI:StopPlace:46431",,2,,
"MOBIITI:Quay:66609","11902A","Les Deux Poteaux",,44.81375,-0.726788,,,0,"MOBIITI:StopPlace:44407",,2,,
"MOBIITI:Quay:66608","10876A","Allee de Saussets",,44.80129,-0.838822,,,0,"MOBIITI:StopPlace:44406",,2,,
"MOBIITI:Quay:93431","22989A","Gachet 2",,44.867344,-0.436878,,,0,"MOBIITI:StopPlace:64144",,2,,
"MOBIITI:Quay:93432","11404B","La Lande",,44.767887,-0.467979,,,0,"MOBIITI:StopPlace:43982",,2,,
"MOBIITI:Quay:93430","11579A","Sauzet",,44.927414,-0.26556,,,0,"MOBIITI:StopPlace:64143",,2,,
"MOBIITI:Quay:65760","17555A","Vincent",,45.088703,-0.437641,,,0,"MOBIITI:StopPlace:43726",,2,,
"MOBIITI:Quay:65761","11499B","Landreau",,45.08911,-0.400694,,,0,"MOBIITI:StopPlace:43727",,2,,
"MOBIITI:Quay:65762","11499A","Landreau",,45.08996,-0.400915,,,0,"MOBIITI:StopPlace:43727",,2,,
"MOBIITI:Quay:93433","12174B","Mairie",,44.750305,-0.435488,,,0,"MOBIITI:StopPlace:44041",,2,,
"MOBIITI:Quay:66610","21181A","Coll. Bourran",,44.83768,-0.635313,,,0,"MOBIITI:StopPlace:44408",,2,,
"MOBIITI:Quay:65763","21317A","Colas Brard",,45.04573,-0.369995,,,0,"MOBIITI:StopPlace:43728",,2,,
"MOBIITI:Quay:93434","21213B","Av. de Bordeaux",,44.77803,-0.461932,,,0,"MOBIITI:StopPlace:44349",,2,,
"MOBIITI:Quay:66612","22235A","Allee des Abeilles",,44.800804,-0.786067,,,0,"MOBIITI:StopPlace:44410",,2,,
"MOBIITI:Quay:66611","10654A","Lyc. F. Daguin","",44.836987,-0.648846,,,0,"MOBIITI:StopPlace:45909",,2,,
"MOBIITI:Quay:66614","20062A","College",,44.805836,-0.805811,,,0,"MOBIITI:StopPlace:44412",,2,,
"MOBIITI:Quay:66613","20779A","Av. Bordeaux 3844",,44.81404,-0.734335,,,0,"MOBIITI:StopPlace:44411",,2,,
"MOBIITI:Quay:66616","12274A","Mairie",,44.811367,-0.781704,,,0,"MOBIITI:StopPlace:44414",,2,,
"MOBIITI:Quay:65769","11661A","Graney",,44.914997,-0.34062,,,0,"MOBIITI:StopPlace:56507",,2,,
"MOBIITI:Quay:66615","13220A","Saldou",,44.81377,-0.729776,,,0,"MOBIITI:StopPlace:44413",,2,,
"MOBIITI:Quay:66618","12272A","Allee de Barlan",,44.80898,-0.766515,,,0,"MOBIITI:StopPlace:44416",,2,,
"MOBIITI:Quay:66617","12273A","Av. de Boulac",,44.81071,-0.752847,,,0,"MOBIITI:StopPlace:44415",,2,,
"MOBIITI:Quay:93439","22866A","Domaine de Carreyre",,44.71749,-0.402911,,,0,"MOBIITI:StopPlace:64148",,2,,
"MOBIITI:Quay:93437","10462A","Chantier",,44.593395,-0.729048,,,0,"MOBIITI:StopPlace:64146",,2,,
"MOBIITI:Quay:93438","22992A","Censot 2",,44.762398,-0.413897,,,0,"MOBIITI:StopPlace:64147",,2,,
"MOBIITI:Quay:93442","10510C","Le Pontet",,44.948753,-0.685785,,,0,"MOBIITI:StopPlace:44458",,2,,
"MOBIITI:Quay:93443","22173A","Biscarosse",,45.16306,-0.89427,,,0,"MOBIITI:StopPlace:64149",,2,,
"MOBIITI:Quay:93440","22866B","Domaine de Carreyre",,44.717537,-0.40282,,,0,"MOBIITI:StopPlace:64148",,2,,
"MOBIITI:Quay:93441","21403B","Chem. de l'Eau",,44.94817,-0.632763,,,0,"MOBIITI:StopPlace:44452",,2,,
"MOBIITI:Quay:93446","12906A","Rouman 24",,45.311867,-1.01446,,,0,"MOBIITI:StopPlace:64152",,2,,
"MOBIITI:Quay:65750","13039A","La Nauve",,45.07537,-0.428415,,,0,"MOBIITI:StopPlace:43716",,2,,
"MOBIITI:Quay:93447","12658B","St Gaux",,45.26381,-0.90663,,,0,"MOBIITI:StopPlace:44630",,2,,
"MOBIITI:Quay:65751","13040A","St Martial",,45.0643,-0.417641,,,0,"MOBIITI:StopPlace:43717",,2,,
"MOBIITI:Quay:93444","10939A","Caserne Pompiers",,45.15026,-0.827462,,,0,"MOBIITI:StopPlace:64150",,2,,
"MOBIITI:Quay:65752","20407A","Chadeuil",,45.073303,-0.421173,,,0,"MOBIITI:StopPlace:43718",,2,,
"MOBIITI:Quay:93445","12956A","SOUSSANS - rue du Fief 2A",,45.037205,-0.700073,,,0,"MOBIITI:StopPlace:64151",,2,,
"MOBIITI:Quay:65753","13034A","La Gravette",,45.064724,-0.407793,,,0,"MOBIITI:StopPlace:43719",,2,,
"MOBIITI:Quay:66601","10892A","Imp. des Bolets",,44.80281,-0.782652,,,0,"MOBIITI:StopPlace:44399",,2,,
"MOBIITI:Quay:65754","13035A","Les Trois Maines",,45.07456,-0.413603,,,0,"MOBIITI:StopPlace:43720",,2,,
"MOBIITI:Quay:66600","12265A","Le Las",,44.798977,-0.835993,,,0,"MOBIITI:StopPlace:44398",,2,,
"MOBIITI:Quay:65755","13036A","Le Tasta",,45.080154,-0.427865,,,0,"MOBIITI:StopPlace:43721",,2,,
"MOBIITI:Quay:66603","12268A","Rue de la Peloue",,44.80832,-0.787068,,,0,"MOBIITI:StopPlace:44401",,2,,
"MOBIITI:Quay:65756","13037A","Le Canton",,45.08096,-0.431665,,,0,"MOBIITI:StopPlace:43722",,2,,
"MOBIITI:Quay:66602","12269A","L'Ombriere",,44.794334,-0.862353,,,0,"MOBIITI:StopPlace:44400",,2,,
"MOBIITI:Quay:65757","16529A","Methee",,45.087906,-0.441739,,,0,"MOBIITI:StopPlace:43723",,2,,
"MOBIITI:Quay:66605","12266A","Allee du Mayne",,44.809673,-0.757833,,,0,"MOBIITI:StopPlace:44403",,2,,
"MOBIITI:Quay:65758","17326A","Sabourin La Lande",,45.08495,-0.450818,,,0,"MOBIITI:StopPlace:43724",,2,,
"MOBIITI:Quay:66604","12267A","Clairiere St Jean",,44.807106,-0.793822,,,0,"MOBIITI:StopPlace:44402",,2,,
"MOBIITI:Quay:65759","17329A","Fouquet",,45.08459,-0.459189,,,0,"MOBIITI:StopPlace:43725",,2,,
"MOBIITI:Quay:66607","10878A","Allee des Gravette",,44.801525,-0.83235,,,0,"MOBIITI:StopPlace:44405",,2,,
"MOBIITI:Quay:66606","12270A","Caserne Pompiers",,44.810986,-0.778067,,,0,"MOBIITI:StopPlace:44404",,2,,
"MOBIITI:Quay:93448","12907A","Rte du Cindrey",,45.081882,-0.794905,,,0,"MOBIITI:StopPlace:64153",,2,,
"MOBIITI:Quay:93449","12671B","Cité rue du Val",,44.98036,-0.060725,,,0,"MOBIITI:StopPlace:44923",,2,,
"MOBIITI:Quay:93453","19401A","Lot. Plein Soleil",,44.874256,-1.102624,,,0,"MOBIITI:StopPlace:64157",,2,,
"MOBIITI:Quay:93451","20850A","Rue de la Gare",,44.87656,-1.081713,,,0,"MOBIITI:StopPlace:64155",,2,,
"MOBIITI:Quay:93452","20851A","Le Ferron",,44.877045,-1.108714,,,0,"MOBIITI:StopPlace:64156",,2,,
"MOBIITI:Quay:65742","12927A","Guillou",,45.023968,-0.441813,,,0,"MOBIITI:StopPlace:43708",,2,,
"MOBIITI:Quay:65743","22373A","Rue des Fraisiers",,45.02732,-0.446976,,,0,"MOBIITI:StopPlace:43709",,2,,
"MOBIITI:Quay:65744","13041A","Le Roux",,45.058002,-0.417495,,,0,"MOBIITI:StopPlace:43710",,2,,
"MOBIITI:Quay:65745","15853A","Fondcaillou",,45.01902,-0.453816,,,0,"MOBIITI:StopPlace:43711",,2,,
"MOBIITI:Quay:65746","15852A","Matthieu",,45.021046,-0.452052,,,0,"MOBIITI:StopPlace:43712",,2,,
"MOBIITI:Quay:65747","21428A","Communs de Tizac",,45.015137,-0.449255,,,0,"MOBIITI:StopPlace:43713",,2,,
"MOBIITI:Quay:65748","20583A","La Bellue",,45.078594,-0.423489,,,0,"MOBIITI:StopPlace:43714",,2,,
"MOBIITI:Quay:65749","13038A","Manon",,45.07628,-0.431687,,,0,"MOBIITI:StopPlace:43715",,2,,
"MOBIITI:Quay:65728","12342A","Les Mongeais",,45.31016,-0.596157,,,0,"MOBIITI:StopPlace:43694",,2,,
"MOBIITI:Quay:65729","21102A","La Garenne",,45.314198,-0.593606,,,0,"MOBIITI:StopPlace:43695",,2,,
"MOBIITI:Quay:65730","13515A","Le Bouil",,45.19554,-0.642531,,,0,"MOBIITI:StopPlace:43696",,2,,
"MOBIITI:Quay:65731","17107A","Vrillant",,45.196995,-0.646975,,,0,"MOBIITI:StopPlace:43697",,2,,
"MOBIITI:Quay:65732","21214A","Les Annereaux",,45.322517,-0.593219,,,0,"MOBIITI:StopPlace:43698",,2,,
"MOBIITI:Quay:65733","20622A","Chez Mimaux",,45.33166,-0.578423,,,0,"MOBIITI:StopPlace:43699",,2,,
"MOBIITI:Quay:65734","20623A","La Haie",,45.326576,-0.577641,,,0,"MOBIITI:StopPlace:43700",,2,,
"MOBIITI:Quay:65735","11553A","Res. la Pinede",,45.230705,-0.567576,,,0,"MOBIITI:StopPlace:43701",,2,,
"MOBIITI:Quay:65736","12035A","La Croisette",,45.345127,-0.58677,,,0,"MOBIITI:StopPlace:43702",,2,,
"MOBIITI:Quay:65737","13019A","Bel Air",,45.323692,-0.57696,,,0,"MOBIITI:StopPlace:43703",,2,,
"MOBIITI:Quay:65738","12034A","Chez Pidoux",,45.331432,-0.593916,,,0,"MOBIITI:StopPlace:43704",,2,,
"MOBIITI:Quay:65717","13011A","Les Hauts Ponts",,45.270935,-0.544156,,,0,"MOBIITI:StopPlace:43683",,2,,
"MOBIITI:Quay:65718","13009A","Le Grand Village",,45.259903,-0.526485,,,0,"MOBIITI:StopPlace:43684",,2,,
"MOBIITI:Quay:65719","13010A","Bourg",,45.268772,-0.525455,,,0,"MOBIITI:StopPlace:43685",,2,,
"MOBIITI:Quay:65720","13021A","Vignolles",,45.26277,-0.541291,,,0,"MOBIITI:StopPlace:43686",,2,,
"MOBIITI:Quay:65721","13020A","Peage",,45.25584,-0.549029,,,0,"MOBIITI:StopPlace:43687",,2,,
"MOBIITI:Quay:65722","12097A","Bourg",,45.234276,-0.507916,,,0,"MOBIITI:StopPlace:43688",,2,,
"MOBIITI:Quay:65723","12887A","La Cabane",,45.242966,-0.54223,,,0,"MOBIITI:StopPlace:43689",,2,,
"MOBIITI:Quay:65724","13017A","Verdot",,45.2087,-0.498676,,,0,"MOBIITI:StopPlace:43690",,2,,
"MOBIITI:Quay:65725","17157A","Les Martinettes",,45.213844,-0.552168,,,0,"MOBIITI:StopPlace:43691",,2,,
"MOBIITI:Quay:65726","13022A","Les Bertrands",,45.24374,-0.526013,,,0,"MOBIITI:StopPlace:43692",,2,,
"MOBIITI:Quay:65727","13012A","Bourg",,45.314175,-0.591264,,,0,"MOBIITI:StopPlace:43693",,2,,
"MOBIITI:Quay:65706","12169A","Bourg",,45.28414,-0.561175,,,0,"MOBIITI:StopPlace:43672",,2,,
"MOBIITI:Quay:65707","11309A","Colinet",,45.136677,-0.656349,,,0,"MOBIITI:StopPlace:43673",,2,,
"MOBIITI:Quay:65708","18181A","Les Ferres 3",,45.279568,-0.612309,,,0,"MOBIITI:StopPlace:43674",,2,,
"MOBIITI:Quay:65709","18184A","Cite Pagnolet",,45.280285,-0.608994,,,0,"MOBIITI:StopPlace:43675",,2,,
"MOBIITI:Quay:65710","12192A","Eglise",,45.29151,-0.611191,,,0,"MOBIITI:StopPlace:43676",,2,,
"MOBIITI:Quay:65711","12886A","Coll. J. Monnet",,45.293507,-0.612842,,,0,"MOBIITI:StopPlace:43677",,2,,
"MOBIITI:Quay:65712","12162A","Champ des Chailles",,45.26358,-0.573864,,,0,"MOBIITI:StopPlace:43678",,2,,
"MOBIITI:Quay:65713","21372A","Mais. Associations",,45.26763,-0.561692,,,0,"MOBIITI:StopPlace:43679",,2,,
"MOBIITI:Quay:65714","21866A","La Comteau",,45.203293,-0.582931,,,0,"MOBIITI:StopPlace:43680",,2,,
"MOBIITI:Quay:65715","14445A","Bourg",,45.24855,-0.445182,,,0,"MOBIITI:StopPlace:43681",,2,,
"MOBIITI:Quay:65716","17596A","Le Calvaire",,45.24569,-0.447221,,,0,"MOBIITI:StopPlace:43682",,2,,
"MOBIITI:Quay:65700","12911A","Bourg",,45.173866,-0.628831,,,0,"MOBIITI:StopPlace:43666",,2,,
"MOBIITI:Quay:65701","12873A","Cornillas",,45.219032,-0.570334,,,0,"MOBIITI:StopPlace:43667",,2,,
"MOBIITI:Quay:65702","11554A","La Clairiere",,45.184563,-0.605227,,,0,"MOBIITI:StopPlace:43668",,2,,
"MOBIITI:Quay:65703","22067A","Pl. Maronniers",,45.292007,-0.608054,,,0,"MOBIITI:StopPlace:43669",,2,,
"MOBIITI:Quay:65704","11552A","Mairie",,45.22448,-0.573077,,,0,"MOBIITI:StopPlace:43670",,2,,
"MOBIITI:Quay:65705","19531A","Les Penauds",,45.29029,-0.575817,,,0,"MOBIITI:StopPlace:43671",,2,,
"MOBIITI:Quay:65800","12300B","Jean Videau",,44.91955,-0.43942,,,0,"MOBIITI:StopPlace:43751",,2,,
"MOBIITI:Quay:65801","12299B","L'Olivey",,44.91581,-0.420421,,,0,"MOBIITI:StopPlace:43752",,2,,
"MOBIITI:Quay:65802","12299A","L'Olivey",,44.91574,-0.420383,,,0,"MOBIITI:StopPlace:43752",,2,,
"MOBIITI:Quay:65803","12298B","Les Graves",,44.91515,-0.416734,,,0,"MOBIITI:StopPlace:43753",,2,,
"MOBIITI:Quay:65804","12298A","Les Graves",,44.915062,-0.416643,,,0,"MOBIITI:StopPlace:43753",,2,,
"MOBIITI:Quay:71223","10967A","LES PINS",,44.857307,-0.659716,,,0,"MOBIITI:StopPlace:47384",,2,,
"MOBIITI:Quay:67190","11823A","Le Rival",,44.949066,-0.108995,,,0,"MOBIITI:StopPlace:44937",,2,,
"MOBIITI:Quay:67192","11819A","Blanchon",,44.94715,-0.084343,,,0,"MOBIITI:StopPlace:44939",,2,,
"MOBIITI:Quay:67191","11822A","College",,44.94969,-0.099471,,,0,"MOBIITI:StopPlace:44938",,2,,
"MOBIITI:Quay:67194","11924A","Les Arriails",,44.934834,-0.126514,,,0,"MOBIITI:StopPlace:44941",,2,,
"MOBIITI:Quay:67193","11820A","Roques",,44.945175,-0.073523,,,0,"MOBIITI:StopPlace:44940",,2,,
"MOBIITI:Quay:67196","11928A","Beausejour",,44.933887,-0.130936,,,0,"MOBIITI:StopPlace:44943",,2,,
"MOBIITI:Quay:67195","11930A","St Georges",,44.931328,-0.146861,,,0,"MOBIITI:StopPlace:44942",,2,,
"MOBIITI:Quay:67198","11926A","Mirande",,44.93754,-0.122368,,,0,"MOBIITI:StopPlace:44945",,2,,
"MOBIITI:Quay:67197","11929A","Bertin",,44.935917,-0.137252,,,0,"MOBIITI:StopPlace:44944",,2,,
"MOBIITI:Quay:67199","11927A","Bourg",,44.930336,-0.12932,,,0,"MOBIITI:StopPlace:44946",,2,,
"MOBIITI:Quay:67181","11189A","Grezard",,44.980793,-0.11776,,,0,"MOBIITI:StopPlace:44928",,2,,
"MOBIITI:Quay:67180","11188A","Les Grands Jays",,44.97752,-0.129789,,,0,"MOBIITI:StopPlace:44927",,2,,
"MOBIITI:Quay:67183","11191A","Les Petits Jays",,44.975655,-0.133254,,,0,"MOBIITI:StopPlace:44930",,2,,
"MOBIITI:Quay:67182","11190A","Bourg",,44.97169,-0.140068,,,0,"MOBIITI:StopPlace:44929",,2,,
"MOBIITI:Quay:67185","12082A","Villatte",,44.983974,0.004833,,,0,"MOBIITI:StopPlace:44932",,2,,
"MOBIITI:Quay:67184","12081A","Eglise",,44.982525,-0.002242,,,0,"MOBIITI:StopPlace:44931",,2,,
"MOBIITI:Quay:67187","12715A","Bourg",,44.971733,0.038037,,,0,"MOBIITI:StopPlace:44934",,2,,
"MOBIITI:Quay:67186","12716A","Le Grand Maine",,44.964367,0.04729,,,0,"MOBIITI:StopPlace:44933",,2,,
"MOBIITI:Quay:67189","12044A","Gazin",,44.931293,-0.190219,,,0,"MOBIITI:StopPlace:44936",,2,,
"MOBIITI:Quay:67188","12714A","La Chevalerie",,44.979195,0.037565,,,0,"MOBIITI:StopPlace:44935",,2,,
"MOBIITI:Quay:67170","11625A","Eglise",,44.992428,0.020837,,,0,"MOBIITI:StopPlace:44917",,2,,
"MOBIITI:Quay:67172","11818A","Bel Air",,44.979244,-0.091352,,,0,"MOBIITI:StopPlace:44919",,2,,
"MOBIITI:Quay:67171","11626A","Le Meillac",,44.99224,0.017169,,,0,"MOBIITI:StopPlace:44918",,2,,
"MOBIITI:Quay:67174","12718A","Bourg",,44.947773,0.056049,,,0,"MOBIITI:StopPlace:44921",,2,,
"MOBIITI:Quay:67173","11925A","Les Landes",,44.95079,-0.149098,,,0,"MOBIITI:StopPlace:44920",,2,,
"MOBIITI:Quay:67176","12671A","Val de Petit Palais",,44.980396,-0.060747,,,0,"MOBIITI:StopPlace:44923",,2,,
"MOBIITI:Quay:67175","12717A","Petit Maine",,44.949608,0.055891,,,0,"MOBIITI:StopPlace:44922",,2,,
"MOBIITI:Quay:67178","11186A","Colas Nouet",,44.96099,-0.151976,,,0,"MOBIITI:StopPlace:44925",,2,,
"MOBIITI:Quay:67177","11963A","Siaurac",,44.94295,-0.171878,,,0,"MOBIITI:StopPlace:44924",,2,,
"MOBIITI:Quay:67179","11187A","Moulin Gaillard",,44.966213,-0.14858,,,0,"MOBIITI:StopPlace:44926",,2,,
"MOBIITI:Quay:67161","11825A","Jamard",,44.96963,-0.088795,,,0,"MOBIITI:StopPlace:44908",,2,,
"MOBIITI:Quay:67160","12009A","Mairie",,44.98144,-0.0645,,,0,"MOBIITI:StopPlace:44907",,2,,
